LYLTY_CARD_NBR,PREMIUM_CUSTOMER,AGE,SITUATION
163338,Premium,OLDER,SINGLES/COUPLES
163340,Budget,YOUNG,SINGLES/COUPLES
163341,Premium,MIDAGE,SINGLES/COUPLES
163342,Mainstream,RETIREES,
163345,Premium,MIDAGE,SINGLES/COUPLES
163348,Budget,OLDER,SINGLES/COUPLES
163349,Mainstream,YOUNG,SINGLES/COUPLES
163351,Mainstream,YOUNG,SINGLES/COUPLES
163352,Mainstream,MIDAGE,SINGLES/COUPLES
163354,Budget,OLDER,FAMILIES
163355,Budget,YOUNG,SINGLES/COUPLES
163359,Budget,OLDER,FAMILIES
163361,Budget,YOUNG,FAMILIES
163364,Premium,OLDER,FAMILIES
163365,Premium,YOUNG,SINGLES/COUPLES
163367,Budget,OLDER,SINGLES/COUPLES
163368,Mainstream,RETIREES,
163371,Budget,YOUNG,FAMILIES
163374,Budget,OLDER,SINGLES/COUPLES
163375,Mainstream,OLDER,SINGLES/COUPLES
163376,Premium,YOUNG,SINGLES/COUPLES
163377,Mainstream,RETIREES,
163378,Premium,OLDER,SINGLES/COUPLES
163379,Mainstream,OLDER,SINGLES/COUPLES
163380,Mainstream,YOUNG,FAMILIES
163381,Budget,OLDER,SINGLES/COUPLES
163383,Mainstream,OLDER,SINGLES/COUPLES
163385,Premium,YOUNG,SINGLES/COUPLES
163386,Budget,OLDER,SINGLES/COUPLES
163387,Mainstream,YOUNG,SINGLES/COUPLES
163388,Premium,YOUNG,FAMILIES
163389,Premium,RETIREES,
163390,Budget,YOUNG,FAMILIES
163392,Budget,OLDER,FAMILIES
163394,Premium,OLDER,SINGLES/COUPLES
163396,Premium,OLDER,SINGLES/COUPLES
163398,Budget,OLDER,SINGLES/COUPLES
163401,Budget,OLDER,SINGLES/COUPLES
163402,Budget,MIDAGE,SINGLES/COUPLES
163406,Mainstream,MIDAGE,SINGLES/COUPLES
163408,Mainstream,YOUNG,FAMILIES
163409,Premium,OLDER,SINGLES/COUPLES
163411,Mainstream,OLDER,SINGLES/COUPLES
163412,Budget,YOUNG,SINGLES/COUPLES
163413,Premium,YOUNG,FAMILIES
163414,Budget,YOUNG,FAMILIES
163416,Budget,RETIREES,
163417,Premium,YOUNG,SINGLES/COUPLES
163419,Budget,YOUNG,SINGLES/COUPLES
163422,Mainstream,MIDAGE,SINGLES/COUPLES
163423,Premium,OLDER,FAMILIES
163425,Mainstream,OLDER,SINGLES/COUPLES
163426,Budget,OLDER,SINGLES/COUPLES
163427,Budget,OLDER,FAMILIES
163430,Budget,YOUNG,FAMILIES
163431,Budget,MIDAGE,SINGLES/COUPLES
163432,Premium,OLDER,SINGLES/COUPLES
163434,Mainstream,RETIREES,
163435,Budget,YOUNG,SINGLES/COUPLES
163436,Budget,RETIREES,
163437,Mainstream,RETIREES,
163439,Mainstream,RETIREES,
163440,Premium,YOUNG,FAMILIES
163441,Budget,RETIREES,
163442,Budget,YOUNG,FAMILIES
163443,Premium,OLDER,FAMILIES
163444,Premium,OLDER,SINGLES/COUPLES
163445,Premium,YOUNG,SINGLES/COUPLES
163446,Premium,YOUNG,FAMILIES
163447,Mainstream,YOUNG,SINGLES/COUPLES
163448,Budget,OLDER,FAMILIES
163449,Mainstream,YOUNG,SINGLES/COUPLES
163450,Budget,YOUNG,SINGLES/COUPLES
163451,Budget,OLDER,SINGLES/COUPLES
163452,Budget,YOUNG,SINGLES/COUPLES
163453,Budget,YOUNG,SINGLES/COUPLES
163455,Budget,OLDER,FAMILIES
163460,Premium,OLDER,SINGLES/COUPLES
163461,Budget,YOUNG,SINGLES/COUPLES
163462,Mainstream,RETIREES,
163463,Premium,MIDAGE,SINGLES/COUPLES
163466,Premium,RETIREES,
163467,Budget,YOUNG,SINGLES/COUPLES
163468,Premium,OLDER,SINGLES/COUPLES
163469,Budget,YOUNG,SINGLES/COUPLES
163473,Budget,YOUNG,SINGLES/COUPLES
163476,Mainstream,RETIREES,
163477,Mainstream,YOUNG,SINGLES/COUPLES
163478,Mainstream,YOUNG,SINGLES/COUPLES
163479,Budget,OLDER,SINGLES/COUPLES
163480,Budget,OLDER,SINGLES/COUPLES
163481,Premium,YOUNG,SINGLES/COUPLES
163482,Budget,MIDAGE,SINGLES/COUPLES
163483,Budget,YOUNG,SINGLES/COUPLES
163486,Mainstream,RETIREES,
163487,Mainstream,RETIREES,
164000,Premium,OLDER,SINGLES/COUPLES
164001,Mainstream,OLDER,SINGLES/COUPLES
164002,Budget,YOUNG,FAMILIES
164003,Premium,MIDAGE,SINGLES/COUPLES
164004,Premium,YOUNG,SINGLES/COUPLES
164005,Premium,OLDER,SINGLES/COUPLES
164006,Mainstream,OLDER,FAMILIES
164007,Mainstream,OLDER,SINGLES/COUPLES
164008,Budget,OLDER,SINGLES/COUPLES
164009,Mainstream,OLDER,SINGLES/COUPLES
164010,Budget,YOUNG,SINGLES/COUPLES
164011,Budget,OLDER,SINGLES/COUPLES
164012,Budget,OLDER,SINGLES/COUPLES
164013,Budget,YOUNG,FAMILIES
164014,Mainstream,YOUNG,FAMILIES
164015,Mainstream,RETIREES,
164016,Premium,OLDER,SINGLES/COUPLES
164017,Budget,OLDER,SINGLES/COUPLES
164018,Mainstream,MIDAGE,SINGLES/COUPLES
164019,Budget,MIDAGE,SINGLES/COUPLES
164020,Premium,OLDER,FAMILIES
164021,Mainstream,RETIREES,
164022,Mainstream,MIDAGE,SINGLES/COUPLES
164023,Budget,MIDAGE,SINGLES/COUPLES
164024,Budget,YOUNG,FAMILIES
164025,Mainstream,RETIREES,
164026,Budget,RETIREES,
164027,Budget,OLDER,FAMILIES
164028,Budget,OLDER,FAMILIES
164029,Budget,RETIREES,
164030,Mainstream,RETIREES,
164031,Budget,OLDER,FAMILIES
164032,Mainstream,RETIREES,
164033,Premium,OLDER,SINGLES/COUPLES
164034,Budget,RETIREES,
164035,Premium,OLDER,SINGLES/COUPLES
164036,Budget,OLDER,SINGLES/COUPLES
164037,Premium,MIDAGE,SINGLES/COUPLES
164038,Mainstream,RETIREES,
164039,Premium,OLDER,FAMILIES
164040,Budget,OLDER,FAMILIES
164041,Premium,OLDER,SINGLES/COUPLES
164042,Budget,OLDER,FAMILIES
164043,Mainstream,MIDAGE,SINGLES/COUPLES
164044,Mainstream,NEW,FAMILIES
164045,Budget,RETIREES,
164046,Budget,RETIREES,
164047,Premium,YOUNG,FAMILIES
164048,Mainstream,OLDER,FAMILIES
164049,Budget,OLDER,FAMILIES
164050,Budget,OLDER,SINGLES/COUPLES
164051,Premium,YOUNG,SINGLES/COUPLES
164052,Budget,OLDER,FAMILIES
164053,Mainstream,YOUNG,SINGLES/COUPLES
164054,Mainstream,OLDER,SINGLES/COUPLES
164055,Mainstream,MIDAGE,SINGLES/COUPLES
164056,Premium,OLDER,FAMILIES
164057,Mainstream,NEW,FAMILIES
164058,Mainstream,MIDAGE,SINGLES/COUPLES
164059,Premium,RETIREES,
164060,Mainstream,OLDER,FAMILIES
164061,Mainstream,OLDER,SINGLES/COUPLES
164062,Mainstream,OLDER,SINGLES/COUPLES
164063,Premium,YOUNG,SINGLES/COUPLES
164064,Budget,OLDER,FAMILIES
164065,Budget,OLDER,FAMILIES
164066,Budget,RETIREES,
164067,Mainstream,YOUNG,FAMILIES
164068,Budget,YOUNG,FAMILIES
164069,Premium,OLDER,FAMILIES
164070,Mainstream,OLDER,FAMILIES
164071,Premium,YOUNG,FAMILIES
164072,Mainstream,OLDER,FAMILIES
164073,Mainstream,OLDER,SINGLES/COUPLES
164074,Budget,OLDER,SINGLES/COUPLES
164075,Budget,RETIREES,
164076,Premium,YOUNG,SINGLES/COUPLES
164077,Budget,OLDER,FAMILIES
164078,Premium,OLDER,FAMILIES
164079,Budget,OLDER,SINGLES/COUPLES
164080,Mainstream,YOUNG,SINGLES/COUPLES
164081,Budget,OLDER,FAMILIES
164082,Mainstream,YOUNG,FAMILIES
164083,Premium,OLDER,SINGLES/COUPLES
164084,Premium,OLDER,SINGLES/COUPLES
164085,Mainstream,MIDAGE,SINGLES/COUPLES
164086,Budget,YOUNG,FAMILIES
164087,Mainstream,RETIREES,
164088,Premium,YOUNG,FAMILIES
164089,Mainstream,YOUNG,SINGLES/COUPLES
164090,Budget,YOUNG,FAMILIES
164091,Premium,YOUNG,FAMILIES
164092,Budget,NEW,FAMILIES
164093,Mainstream,YOUNG,SINGLES/COUPLES
164094,Premium,YOUNG,FAMILIES
164095,Premium,OLDER,SINGLES/COUPLES
164096,Mainstream,MIDAGE,SINGLES/COUPLES
164097,Mainstream,OLDER,SINGLES/COUPLES
164098,Budget,YOUNG,FAMILIES
164099,Premium,YOUNG,FAMILIES
164100,Mainstream,RETIREES,
164101,Premium,OLDER,SINGLES/COUPLES
164102,Premium,MIDAGE,SINGLES/COUPLES
164103,Mainstream,YOUNG,SINGLES/COUPLES
164104,Mainstream,YOUNG,SINGLES/COUPLES
164105,Mainstream,OLDER,SINGLES/COUPLES
164106,Mainstream,YOUNG,FAMILIES
164107,Budget,OLDER,FAMILIES
164108,Premium,MIDAGE,SINGLES/COUPLES
164109,Budget,OLDER,SINGLES/COUPLES
164110,Premium,OLDER,FAMILIES
164111,Premium,YOUNG,FAMILIES
164112,Premium,OLDER,FAMILIES
164113,Mainstream,YOUNG,SINGLES/COUPLES
164114,Mainstream,OLDER,SINGLES/COUPLES
164115,Premium,OLDER,FAMILIES
164116,Premium,OLDER,SINGLES/COUPLES
164117,Budget,OLDER,SINGLES/COUPLES
164118,Budget,YOUNG,FAMILIES
164119,Budget,YOUNG,SINGLES/COUPLES
164120,Budget,OLDER,SINGLES/COUPLES
164121,Budget,OLDER,SINGLES/COUPLES
164122,Mainstream,OLDER,SINGLES/COUPLES
164123,Mainstream,NEW,FAMILIES
164124,Budget,OLDER,FAMILIES
164125,Mainstream,MIDAGE,SINGLES/COUPLES
164126,Mainstream,YOUNG,FAMILIES
164127,Budget,OLDER,SINGLES/COUPLES
164128,Mainstream,OLDER,FAMILIES
164129,Premium,OLDER,SINGLES/COUPLES
164130,Budget,RETIREES,
164131,Mainstream,OLDER,SINGLES/COUPLES
164132,Budget,OLDER,SINGLES/COUPLES
164133,Mainstream,RETIREES,
164134,Premium,OLDER,FAMILIES
164135,Premium,OLDER,SINGLES/COUPLES
164136,Budget,RETIREES,
164137,Premium,MIDAGE,SINGLES/COUPLES
164138,Premium,YOUNG,SINGLES/COUPLES
164139,Mainstream,YOUNG,SINGLES/COUPLES
164140,Mainstream,OLDER,SINGLES/COUPLES
164141,Premium,YOUNG,FAMILIES
164142,Premium,OLDER,FAMILIES
164143,Premium,OLDER,SINGLES/COUPLES
164144,Mainstream,RETIREES,
164145,Mainstream,YOUNG,FAMILIES
164146,Mainstream,MIDAGE,SINGLES/COUPLES
164147,Premium,MIDAGE,SINGLES/COUPLES
164148,Mainstream,MIDAGE,SINGLES/COUPLES
164149,Premium,MIDAGE,SINGLES/COUPLES
164150,Premium,MIDAGE,SINGLES/COUPLES
164151,Mainstream,MIDAGE,SINGLES/COUPLES
164152,Mainstream,RETIREES,
164153,Budget,YOUNG,FAMILIES
164154,Mainstream,RETIREES,
164155,Budget,OLDER,FAMILIES
164156,Mainstream,MIDAGE,SINGLES/COUPLES
164157,Mainstream,YOUNG,SINGLES/COUPLES
164158,Budget,RETIREES,
164159,Premium,OLDER,SINGLES/COUPLES
164160,Mainstream,OLDER,SINGLES/COUPLES
164161,Mainstream,YOUNG,SINGLES/COUPLES
164162,Mainstream,YOUNG,SINGLES/COUPLES
164163,Premium,RETIREES,
164164,Premium,OLDER,SINGLES/COUPLES
164165,Mainstream,YOUNG,FAMILIES
164166,Budget,RETIREES,
164167,Budget,YOUNG,FAMILIES
164168,Budget,OLDER,FAMILIES
164169,Budget,RETIREES,
164170,Premium,OLDER,SINGLES/COUPLES
164171,Budget,OLDER,FAMILIES
164172,Premium,YOUNG,FAMILIES
164173,Mainstream,YOUNG,FAMILIES
164174,Budget,YOUNG,SINGLES/COUPLES
164175,Budget,RETIREES,
164176,Budget,OLDER,FAMILIES
164177,Mainstream,RETIREES,
164178,Mainstream,OLDER,SINGLES/COUPLES
164179,Premium,RETIREES,
164180,Budget,OLDER,FAMILIES
164181,Budget,YOUNG,SINGLES/COUPLES
164182,Budget,YOUNG,FAMILIES
164183,Budget,MIDAGE,SINGLES/COUPLES
164184,Budget,YOUNG,SINGLES/COUPLES
164185,Budget,OLDER,SINGLES/COUPLES
164186,Mainstream,YOUNG,SINGLES/COUPLES
164187,Mainstream,YOUNG,FAMILIES
164188,Premium,MIDAGE,SINGLES/COUPLES
164189,Premium,MIDAGE,SINGLES/COUPLES
164190,Premium,MIDAGE,SINGLES/COUPLES
164191,Mainstream,OLDER,FAMILIES
164192,Premium,YOUNG,FAMILIES
164193,Premium,YOUNG,FAMILIES
164194,Budget,OLDER,SINGLES/COUPLES
164195,Mainstream,YOUNG,FAMILIES
164196,Budget,YOUNG,FAMILIES
164197,Budget,YOUNG,FAMILIES
164198,Premium,YOUNG,SINGLES/COUPLES
164199,Premium,YOUNG,FAMILIES
164200,Mainstream,RETIREES,
164201,Premium,OLDER,SINGLES/COUPLES
164202,Budget,OLDER,FAMILIES
164203,Mainstream,YOUNG,SINGLES/COUPLES
164204,Budget,OLDER,SINGLES/COUPLES
164205,Budget,OLDER,SINGLES/COUPLES
164206,Budget,OLDER,FAMILIES
164207,Mainstream,OLDER,FAMILIES
164208,Budget,OLDER,FAMILIES
164209,Mainstream,OLDER,SINGLES/COUPLES
164210,Premium,OLDER,FAMILIES
164211,Mainstream,RETIREES,
164212,Premium,RETIREES,
164213,Premium,MIDAGE,SINGLES/COUPLES
164214,Mainstream,RETIREES,
164215,Premium,YOUNG,FAMILIES
164216,Mainstream,OLDER,SINGLES/COUPLES
164217,Mainstream,OLDER,SINGLES/COUPLES
164218,Premium,YOUNG,FAMILIES
164219,Budget,YOUNG,FAMILIES
164220,Mainstream,YOUNG,FAMILIES
164221,Budget,RETIREES,
164222,Budget,OLDER,SINGLES/COUPLES
164223,Budget,RETIREES,
164224,Budget,YOUNG,FAMILIES
164225,Mainstream,OLDER,FAMILIES
164226,Budget,OLDER,SINGLES/COUPLES
164227,Premium,YOUNG,FAMILIES
164228,Budget,MIDAGE,SINGLES/COUPLES
164229,Mainstream,MIDAGE,SINGLES/COUPLES
164230,Premium,RETIREES,
164231,Budget,RETIREES,
164232,Premium,MIDAGE,SINGLES/COUPLES
164233,Mainstream,OLDER,FAMILIES
164234,Premium,MIDAGE,SINGLES/COUPLES
164235,Budget,OLDER,SINGLES/COUPLES
164236,Premium,OLDER,FAMILIES
164237,Premium,MIDAGE,SINGLES/COUPLES
164238,Premium,RETIREES,
164239,Mainstream,OLDER,SINGLES/COUPLES
164240,Mainstream,OLDER,SINGLES/COUPLES
164241,Mainstream,MIDAGE,SINGLES/COUPLES
164242,Budget,OLDER,SINGLES/COUPLES
164243,Budget,OLDER,FAMILIES
164244,Premium,OLDER,SINGLES/COUPLES
164245,Mainstream,MIDAGE,SINGLES/COUPLES
164246,Mainstream,YOUNG,FAMILIES
164247,Mainstream,OLDER,FAMILIES
164248,Mainstream,OLDER,FAMILIES
164249,Budget,OLDER,SINGLES/COUPLES
164250,Premium,OLDER,SINGLES/COUPLES
164251,Mainstream,YOUNG,FAMILIES
164252,Premium,YOUNG,SINGLES/COUPLES
164253,Budget,YOUNG,FAMILIES
164254,Budget,RETIREES,
164255,Budget,MIDAGE,SINGLES/COUPLES
164256,Mainstream,RETIREES,
164257,Budget,OLDER,SINGLES/COUPLES
165000,Budget,OLDER,FAMILIES
165001,Mainstream,OLDER,FAMILIES
165002,Mainstream,YOUNG,FAMILIES
165003,Mainstream,YOUNG,FAMILIES
165004,Premium,YOUNG,FAMILIES
165005,Budget,YOUNG,FAMILIES
165006,Mainstream,OLDER,SINGLES/COUPLES
165007,Mainstream,RETIREES,
165008,Budget,RETIREES,
165009,Mainstream,YOUNG,SINGLES/COUPLES
165010,Premium,YOUNG,FAMILIES
165011,Budget,MIDAGE,SINGLES/COUPLES
165012,Premium,OLDER,SINGLES/COUPLES
165013,Premium,OLDER,SINGLES/COUPLES
165014,Budget,OLDER,FAMILIES
165015,Premium,RETIREES,
165016,Budget,OLDER,SINGLES/COUPLES
165017,Budget,RETIREES,
165018,Mainstream,YOUNG,SINGLES/COUPLES
165019,Mainstream,OLDER,FAMILIES
165020,Mainstream,RETIREES,
165021,Mainstream,YOUNG,SINGLES/COUPLES
165022,Premium,OLDER,SINGLES/COUPLES
165023,Budget,OLDER,FAMILIES
165024,Mainstream,YOUNG,SINGLES/COUPLES
165025,Budget,OLDER,SINGLES/COUPLES
165026,Premium,OLDER,SINGLES/COUPLES
165027,Premium,YOUNG,FAMILIES
165028,Mainstream,RETIREES,
165029,Budget,OLDER,FAMILIES
165030,Premium,RETIREES,
165031,Mainstream,MIDAGE,SINGLES/COUPLES
165032,Premium,OLDER,SINGLES/COUPLES
165033,Premium,OLDER,SINGLES/COUPLES
165034,Mainstream,YOUNG,FAMILIES
165035,Premium,RETIREES,
165036,Mainstream,OLDER,SINGLES/COUPLES
165037,Mainstream,OLDER,SINGLES/COUPLES
165038,Budget,YOUNG,FAMILIES
165039,Premium,NEW,FAMILIES
165040,Mainstream,NEW,FAMILIES
165041,Premium,YOUNG,SINGLES/COUPLES
165042,Budget,YOUNG,SINGLES/COUPLES
165043,Budget,RETIREES,
165044,Mainstream,YOUNG,SINGLES/COUPLES
165045,Premium,OLDER,SINGLES/COUPLES
165046,Budget,OLDER,SINGLES/COUPLES
165047,Budget,RETIREES,
165048,Premium,MIDAGE,SINGLES/COUPLES
165049,Budget,RETIREES,
165050,Premium,MIDAGE,SINGLES/COUPLES
165051,Budget,YOUNG,FAMILIES
165052,Premium,MIDAGE,SINGLES/COUPLES
165053,Budget,YOUNG,FAMILIES
165054,Mainstream,YOUNG,SINGLES/COUPLES
165055,Budget,OLDER,SINGLES/COUPLES
165056,Mainstream,YOUNG,SINGLES/COUPLES
165057,Mainstream,RETIREES,
165058,Premium,RETIREES,
165059,Budget,OLDER,SINGLES/COUPLES
165060,Budget,RETIREES,
165061,Mainstream,OLDER,SINGLES/COUPLES
165062,Premium,OLDER,SINGLES/COUPLES
165063,Mainstream,RETIREES,
165064,Mainstream,MIDAGE,SINGLES/COUPLES
165065,Premium,YOUNG,FAMILIES
165066,Premium,YOUNG,SINGLES/COUPLES
165067,Budget,RETIREES,
165068,Premium,MIDAGE,SINGLES/COUPLES
165069,Premium,MIDAGE,SINGLES/COUPLES
165070,Budget,RETIREES,
165071,Mainstream,RETIREES,
165072,Premium,OLDER,SINGLES/COUPLES
165073,Mainstream,YOUNG,SINGLES/COUPLES
165074,Premium,OLDER,FAMILIES
165075,Budget,YOUNG,SINGLES/COUPLES
165076,Mainstream,MIDAGE,SINGLES/COUPLES
165077,Premium,YOUNG,FAMILIES
165078,Premium,OLDER,FAMILIES
165079,Mainstream,YOUNG,FAMILIES
165080,Budget,YOUNG,SINGLES/COUPLES
165081,Budget,RETIREES,
165082,Mainstream,OLDER,FAMILIES
165083,Mainstream,YOUNG,FAMILIES
165084,Mainstream,OLDER,SINGLES/COUPLES
165085,Premium,OLDER,SINGLES/COUPLES
165086,Mainstream,OLDER,SINGLES/COUPLES
165087,Premium,OLDER,SINGLES/COUPLES
165088,Mainstream,YOUNG,SINGLES/COUPLES
165089,Mainstream,MIDAGE,SINGLES/COUPLES
165090,Mainstream,YOUNG,SINGLES/COUPLES
165091,Mainstream,OLDER,FAMILIES
165092,Mainstream,MIDAGE,SINGLES/COUPLES
165093,Premium,RETIREES,
165094,Mainstream,YOUNG,FAMILIES
165095,Mainstream,MIDAGE,SINGLES/COUPLES
165096,Premium,RETIREES,
165097,Mainstream,YOUNG,SINGLES/COUPLES
165098,Mainstream,OLDER,FAMILIES
165099,Budget,RETIREES,
165100,Mainstream,OLDER,SINGLES/COUPLES
165101,Mainstream,YOUNG,FAMILIES
165102,Mainstream,YOUNG,SINGLES/COUPLES
165103,Mainstream,RETIREES,
165104,Mainstream,RETIREES,
165105,Mainstream,YOUNG,SINGLES/COUPLES
165106,Premium,OLDER,SINGLES/COUPLES
165107,Premium,RETIREES,
165108,Mainstream,YOUNG,FAMILIES
165109,Premium,RETIREES,
165110,Budget,YOUNG,SINGLES/COUPLES
165111,Budget,MIDAGE,SINGLES/COUPLES
165112,Budget,OLDER,SINGLES/COUPLES
165113,Budget,OLDER,SINGLES/COUPLES
165114,Budget,OLDER,SINGLES/COUPLES
165115,Mainstream,YOUNG,SINGLES/COUPLES
165116,Mainstream,YOUNG,SINGLES/COUPLES
165117,Premium,RETIREES,
165118,Premium,MIDAGE,SINGLES/COUPLES
165119,Mainstream,RETIREES,
165120,Mainstream,RETIREES,
165121,Budget,OLDER,SINGLES/COUPLES
165122,Mainstream,RETIREES,
165123,Budget,OLDER,FAMILIES
165124,Budget,YOUNG,SINGLES/COUPLES
165125,Mainstream,MIDAGE,SINGLES/COUPLES
165126,Premium,YOUNG,SINGLES/COUPLES
165127,Budget,OLDER,FAMILIES
165128,Budget,OLDER,SINGLES/COUPLES
165129,Premium,RETIREES,
165130,Premium,OLDER,FAMILIES
165131,Budget,RETIREES,
165132,Mainstream,OLDER,SINGLES/COUPLES
165133,Budget,RETIREES,
165134,Premium,OLDER,FAMILIES
165135,Premium,OLDER,SINGLES/COUPLES
165136,Premium,OLDER,SINGLES/COUPLES
165137,Premium,OLDER,FAMILIES
165138,Premium,YOUNG,FAMILIES
165139,Mainstream,YOUNG,SINGLES/COUPLES
165140,Mainstream,RETIREES,
165141,Mainstream,MIDAGE,SINGLES/COUPLES
165142,Budget,NEW,FAMILIES
165143,Premium,RETIREES,
165144,Premium,OLDER,SINGLES/COUPLES
165145,Premium,YOUNG,FAMILIES
165146,Mainstream,RETIREES,
165147,Premium,OLDER,SINGLES/COUPLES
165148,Premium,RETIREES,
165149,Premium,MIDAGE,SINGLES/COUPLES
165150,Budget,OLDER,SINGLES/COUPLES
165151,Premium,OLDER,SINGLES/COUPLES
165152,Premium,OLDER,FAMILIES
165153,Premium,OLDER,SINGLES/COUPLES
165154,Budget,YOUNG,SINGLES/COUPLES
165155,Budget,OLDER,FAMILIES
165156,Mainstream,YOUNG,FAMILIES
165157,Budget,RETIREES,
165158,Budget,YOUNG,SINGLES/COUPLES
165159,Mainstream,YOUNG,SINGLES/COUPLES
165160,Mainstream,RETIREES,
165161,Budget,OLDER,SINGLES/COUPLES
165162,Mainstream,OLDER,SINGLES/COUPLES
165163,Premium,YOUNG,SINGLES/COUPLES
165164,Mainstream,OLDER,SINGLES/COUPLES
165165,Premium,RETIREES,
165166,Mainstream,OLDER,SINGLES/COUPLES
165167,Budget,YOUNG,FAMILIES
165168,Mainstream,YOUNG,SINGLES/COUPLES
165169,Budget,OLDER,FAMILIES
165170,Budget,YOUNG,FAMILIES
165171,Premium,MIDAGE,SINGLES/COUPLES
165172,Mainstream,MIDAGE,SINGLES/COUPLES
165174,Mainstream,MIDAGE,SINGLES/COUPLES
165175,Mainstream,YOUNG,SINGLES/COUPLES
165176,Premium,RETIREES,
165177,Mainstream,RETIREES,
165178,Mainstream,YOUNG,FAMILIES
165179,Budget,OLDER,FAMILIES
165180,Premium,YOUNG,FAMILIES
165181,Mainstream,YOUNG,SINGLES/COUPLES
165182,Budget,RETIREES,
165183,Budget,YOUNG,SINGLES/COUPLES
165184,Budget,RETIREES,
165185,Mainstream,OLDER,SINGLES/COUPLES
165186,Budget,RETIREES,
165187,Premium,YOUNG,SINGLES/COUPLES
165188,Premium,RETIREES,
165189,Premium,OLDER,SINGLES/COUPLES
165190,Premium,RETIREES,
165192,Mainstream,YOUNG,SINGLES/COUPLES
165193,Premium,YOUNG,FAMILIES
165194,Premium,OLDER,SINGLES/COUPLES
165195,Premium,OLDER,FAMILIES
165196,Premium,YOUNG,SINGLES/COUPLES
165197,Budget,MIDAGE,SINGLES/COUPLES
165198,Premium,OLDER,SINGLES/COUPLES
165199,Mainstream,MIDAGE,SINGLES/COUPLES
165200,Premium,RETIREES,
165201,Premium,RETIREES,
165202,Budget,YOUNG,FAMILIES
165203,Premium,RETIREES,
165204,Mainstream,MIDAGE,SINGLES/COUPLES
165205,Mainstream,OLDER,SINGLES/COUPLES
165206,Premium,OLDER,SINGLES/COUPLES
165207,Mainstream,OLDER,SINGLES/COUPLES
165208,Mainstream,RETIREES,
165209,Premium,RETIREES,
165210,Premium,RETIREES,
165211,Premium,OLDER,FAMILIES
165212,Mainstream,RETIREES,
165213,Premium,MIDAGE,SINGLES/COUPLES
165214,Mainstream,YOUNG,SINGLES/COUPLES
165215,Mainstream,MIDAGE,SINGLES/COUPLES
165216,Premium,OLDER,SINGLES/COUPLES
165217,Premium,OLDER,FAMILIES
165218,Premium,OLDER,FAMILIES
165219,Mainstream,MIDAGE,SINGLES/COUPLES
165220,Mainstream,MIDAGE,SINGLES/COUPLES
165221,Mainstream,OLDER,SINGLES/COUPLES
165222,Budget,OLDER,FAMILIES
165223,Premium,RETIREES,
165224,Budget,OLDER,FAMILIES
165225,Budget,YOUNG,FAMILIES
165226,Mainstream,YOUNG,SINGLES/COUPLES
165227,Premium,OLDER,SINGLES/COUPLES
165228,Budget,OLDER,SINGLES/COUPLES
165229,Mainstream,OLDER,SINGLES/COUPLES
165230,Budget,YOUNG,SINGLES/COUPLES
165231,Mainstream,YOUNG,SINGLES/COUPLES
165232,Mainstream,YOUNG,SINGLES/COUPLES
165233,Budget,OLDER,SINGLES/COUPLES
165234,Premium,MIDAGE,SINGLES/COUPLES
165235,Budget,RETIREES,
165236,Budget,YOUNG,SINGLES/COUPLES
165237,Premium,RETIREES,
165238,Budget,YOUNG,FAMILIES
165239,Premium,OLDER,SINGLES/COUPLES
165240,Budget,YOUNG,FAMILIES
165241,Budget,OLDER,SINGLES/COUPLES
165242,Budget,MIDAGE,SINGLES/COUPLES
165243,Mainstream,YOUNG,SINGLES/COUPLES
165244,Budget,OLDER,FAMILIES
165245,Budget,OLDER,SINGLES/COUPLES
165246,Budget,YOUNG,SINGLES/COUPLES
165247,Mainstream,YOUNG,SINGLES/COUPLES
165248,Budget,OLDER,FAMILIES
165249,Budget,MIDAGE,SINGLES/COUPLES
165250,Budget,OLDER,FAMILIES
165251,Premium,RETIREES,
165252,Mainstream,RETIREES,
165253,Mainstream,MIDAGE,SINGLES/COUPLES
165254,Mainstream,OLDER,SINGLES/COUPLES
165255,Mainstream,OLDER,SINGLES/COUPLES
165256,Budget,OLDER,FAMILIES
165257,Budget,YOUNG,FAMILIES
165258,Premium,YOUNG,SINGLES/COUPLES
165259,Premium,MIDAGE,SINGLES/COUPLES
165260,Mainstream,OLDER,SINGLES/COUPLES
165261,Premium,RETIREES,
165262,Mainstream,MIDAGE,SINGLES/COUPLES
165263,Premium,RETIREES,
165264,Mainstream,MIDAGE,SINGLES/COUPLES
165265,Premium,OLDER,SINGLES/COUPLES
165266,Mainstream,YOUNG,SINGLES/COUPLES
165267,Premium,YOUNG,FAMILIES
165268,Budget,OLDER,SINGLES/COUPLES
165269,Budget,OLDER,SINGLES/COUPLES
165270,Premium,OLDER,SINGLES/COUPLES
165271,Mainstream,NEW,FAMILIES
165272,Premium,OLDER,SINGLES/COUPLES
165273,Budget,YOUNG,FAMILIES
165274,Premium,RETIREES,
165275,Budget,OLDER,SINGLES/COUPLES
165276,Mainstream,YOUNG,SINGLES/COUPLES
165277,Budget,RETIREES,
165278,Premium,MIDAGE,SINGLES/COUPLES
165279,Mainstream,OLDER,SINGLES/COUPLES
165280,Mainstream,RETIREES,
165281,Budget,MIDAGE,SINGLES/COUPLES
165282,Budget,YOUNG,FAMILIES
165283,Premium,RETIREES,
165284,Budget,OLDER,FAMILIES
